"","site","quadrat","sp.","pesticide","exclosure","growth.form","census","recruits","quad.unique","plot","quad.sp","A.sum","A.con","A.het","lg_A.con","lg_A.het","lg_A.sum"
"509","2",304,"ABNE","I","1","tree","17sp",4,"2_1_304","2_1","2_1_304_ABNE",7203.63112603023,344.021979668756,6859.60914636147,0.139161440023925,1.55323334781918,1.6364119948333
"510","2",304,"ACBA","I","0","tree","17sp",1,"2_0_304","2_0","2_0_304_ACBA",5105.17321762053,2.32239424779527,5102.85082337274,-1.86905301224089,0.358944273024446,-0.499444910249484
"511","2",304,"ACMA","I","1","tree","16sp",1,"2_1_304","2_1","2_1_304_ACMA",7203.63112603023,9.52667420315326,7194.10445182707,-1.3702450603154,1.74543062467868,1.6364119948333
"512","2",304,"ACPS","I","1","tree","17sp",3,"2_1_304","2_1","2_1_304_ACPS",7203.63112603023,225.628124247619,6978.00300178261,-0.0426309254751909,1.6223121630266,1.6364119948333
"513","2",304,"FRMA","I","0","tree","16sp",2,"2_0_304","2_0","2_0_304_FRMA",5105.17321762053,205.646138265148,4899.52707935539,-0.0825547925258006,0.194805591251099,-0.499444910249484
"514","2",304,"FRMA","I","0","tree","17sp",1,"2_0_304","2_0","2_0_304_FRMA",5105.17321762053,205.646138265148,4899.52707935539,-0.0825547925258006,0.194805591251099,-0.499444910249484
"515","2",304,"FRMA","I","1","tree","16sp",13,"2_1_304","2_1","2_1_304_FRMA",7203.63112603023,659.572993297563,6544.05813273266,0.420091029228444,1.36312881758602,1.6364119948333
"516","2",304,"FRMA","I","1","tree","17sp",3,"2_1_304","2_1","2_1_304_FRMA",7203.63112603023,659.572993297563,6544.05813273266,0.420091029228444,1.36312881758602,1.6364119948333
"517","2",304,"PIKO","I","0","tree","17sp",1,"2_0_304","2_0","2_0_304_PIKO",5105.17321762053,1022.3460948149,4082.82712280563,0.609421449859157,-0.541299293515032,-0.499444910249484
"518","2",304,"TIAM","I","0","tree","16sp",9,"2_0_304","2_0","2_0_304_TIAM",5105.17321762053,1435.20324734488,3669.96997027566,0.756017608335339,-0.971646218733548,-0.499444910249484
"519","2",304,"TIAM","I","0","tree","17sp",1,"2_0_304","2_0","2_0_304_TIAM",5105.17321762053,1435.20324734488,3669.96997027566,0.756017608335339,-0.971646218733548,-0.499444910249484
"520","2",304,"TIAM","I","1","tree","16sp",2,"2_1_304","2_1","2_1_304_TIAM",7203.63112603023,2957.20337797212,4246.42774805811,1.06855649920506,-0.382700112792386,1.6364119948333
"521","2",304,"TIAM","I","1","tree","17sp",5,"2_1_304","2_1","2_1_304_TIAM",7203.63112603023,2957.20337797212,4246.42774805811,1.06855649920506,-0.382700112792386,1.6364119948333
"522","2",309,"ABNE","W","0","tree","17sp",1,"2_0_309","2_0","2_0_309_ABNE",7136.78219979527,374.352205910317,6762.42999388495,0.175605183823323,1.49563571645139,1.57858080343059
"523","2",309,"ACPS","W","0","tree","17sp",1,"2_0_309","2_0","2_0_309_ACPS",7136.78219979527,277.439001165334,6859.34319862993,0.0464225478512688,1.55307683799064,1.57858080343059
"524","2",309,"ACPS","W","1","tree","16sp",1,"2_1_309","2_1","2_1_309_ACPS",4591.62126343313,175.515026610896,4416.10623682224,-0.150722698619471,-0.224537561889465,-1.15708603359477
"525","2",309,"ACTE","W","0","tree","16sp",1,"2_0_309","2_0","2_0_309_ACTE",7136.78219979527,68.8640934110878,7067.91810638418,-0.551617173376401,1.67399598649177,1.57858080343059
"526","2",309,"FRMA","W","0","tree","16sp",2,"2_0_309","2_0","2_0_309_FRMA",7136.78219979527,233.421957592299,6903.36024220297,-0.0280060209373641,1.57889854039008,1.57858080343059
"527","2",309,"FRMA","W","1","tree","16sp",12,"2_1_309","2_1","2_1_309_FRMA",4591.62126343313,949.579476391893,3642.04178704124,0.577517318957314,-1.00248336558227,-1.15708603359477
"528","2",309,"PIKO","W","0","tree","16sp",1,"2_0_309","2_0","2_0_309_PIKO",7136.78219979527,747.137302318357,6389.64489747691,0.473932184167287,1.26673514087475,1.57858080343059
"529","2",309,"PIKO","W","0","tree","17sp",1,"2_0_309","2_0","2_0_309_PIKO",7136.78219979527,747.137302318357,6389.64489747691,0.473932184167287,1.26673514087475,1.57858080343059
"530","2",309,"TIAM","W","0","tree","16sp",11,"2_0_309","2_0","2_0_309_TIAM",7136.78219979527,1230.73575848942,5906.04644130585,0.689589869552076,0.949031410643516,1.57858080343059
"531","2",309,"TIAM","W","1","tree","16sp",1,"2_1_309","2_1","2_1_309_TIAM",4591.62126343313,1053.24010771859,3538.38115571455,0.622286039563246,-1.11904624584009,-1.15708603359477
"532","2",309,"TIAM","W","1","tree","17sp",3,"2_1_309","2_1","2_1_309_TIAM",4591.62126343313,1053.24010771859,3538.38115571455,0.622286039563246,-1.11904624584009,-1.15708603359477
"533","2",310,"ACMO","F","1","tree","16sp",1,"2_1_310","2_1","2_1_310_ACMO",4796.36743789652,278.134206615003,4518.23323128152,0.0475011471922991,-0.132245724820858,-0.886479463909194
"534","2",310,"ACPS","F","0","tree","16sp",1,"2_0_310","2_0","2_0_310_ACPS",9588.55520814685,239.978599816114,9348.57660833073,-0.0160744399613955,2.80291743847982,3.41035427678427
"535","2",310,"ACPS","F","0","tree","17sp",1,"2_0_310","2_0","2_0_310_ACPS",9588.55520814685,239.978599816114,9348.57660833073,-0.0160744399613955,2.80291743847982,3.41035427678427
"536","2",310,"ACPS","F","1","tree","17sp",2,"2_1_310","2_1","2_1_310_ACPS",4796.36743789652,166.403319117978,4629.96411877854,-0.173646926958644,-0.0336346727865325,-0.886479463909194
"537","2",310,"ACTE","F","0","tree","17sp",1,"2_0_310","2_0","2_0_310_ACTE",9588.55520814685,71.225181210898,9517.33002693595,-0.537241126759544,2.87513665202645,3.41035427678427
"538","2",310,"FRMA","F","0","tree","16sp",6,"2_0_310","2_0","2_0_310_FRMA",9588.55520814685,217.021049599783,9371.53415854707,-0.0593780783928811,2.81281854241357,3.41035427678427
"539","2",310,"FRMA","F","1","tree","16sp",10,"2_1_310","2_1","2_1_310_FRMA",4796.36743789652,1243.51096079456,3552.85647710196,0.694052864354255,-1.10256564458526,-0.886479463909194
"540","2",310,"FRMA","F","1","tree","17sp",3,"2_1_310","2_1","2_1_310_FRMA",4796.36743789652,1243.51096079456,3552.85647710196,0.694052864354255,-1.10256564458526,-0.886479463909194
"541","2",310,"PIKO","F","1","tree","16sp",6,"2_1_310","2_1","2_1_310_PIKO",4796.36743789652,856.274584778252,3940.09285311827,0.532830879581127,-0.684950042924685,-0.886479463909194
"542","2",310,"TIAM","F","0","tree","16sp",7,"2_0_310","2_0","2_0_310_TIAM",9588.55520814685,1426.46345239027,8162.09175575658,0.753377457267765,2.25502954106499,3.41035427678427
"543","2",310,"TIAM","F","0","tree","17sp",3,"2_0_310","2_0","2_0_310_TIAM",9588.55520814685,1426.46345239027,8162.09175575658,0.753377457267765,2.25502954106499,3.41035427678427
"544","2",310,"TIAM","F","1","tree","16sp",5,"2_1_310","2_1","2_1_310_TIAM",4796.36743789652,954.024737068617,3842.3427008279,0.579535285548364,-0.786362434014088,-0.886479463909194
"545","2",310,"TIAM","F","1","tree","17sp",5,"2_1_310","2_1","2_1_310_TIAM",4796.36743789652,954.024737068617,3842.3427008279,0.579535285548364,-0.786362434014088,-0.886479463909194
"546","2",402,"ABNE","W","0","tree","17sp",1,"2_0_402","2_0","2_0_402_ABNE",5092.28278874784,1097.04648764735,3995.23630110049,0.63989549397762,-0.62884495647769,-0.515126929571456
"547","2",402,"ABNE","W","1","tree","17sp",1,"2_1_402","2_1","2_1_402_ABNE",6306.37489625378,389.020496731902,5917.35439952188,0.192186094415779,0.956753026408576,0.811273353379159
"548","2",402,"ACBA","W","0","tree","17sp",1,"2_0_402","2_0","2_0_402_ACBA",5092.28278874784,4.11516919697118,5088.16761955087,-1.68240455073334,0.347311860020124,-0.515126929571456
"549","2",402,"ACBA","W","1","tree","16sp",2,"2_1_402","2_1","2_1_402_ACBA",6306.37489625378,2.89167314382919,6303.48322310995,-1.80064649827731,1.21193036454014,0.811273353379159
"550","2",402,"ACPS","W","0","tree","16sp",1,"2_0_402","2_0","2_0_402_ACPS",5092.28278874784,269.645797372322,4822.63699137552,0.0341437900744593,0.130952380516859,-0.515126929571456
"551","2",402,"ACPS","W","1","tree","17sp",4,"2_1_402","2_1","2_1_402_ACPS",6306.37489625378,259.609929558464,6046.76496669532,0.0178000430383581,1.04408478672555,0.811273353379159
"552","2",402,"FRMA","W","1","tree","16sp",9,"2_1_402","2_1","2_1_402_FRMA",6306.37489625378,398.776305754343,5907.59859049944,0.202872180374355,0.950092167436497,0.811273353379159
"553","2",402,"TIAM","W","0","tree","16sp",3,"2_0_402","2_0","2_0_402_TIAM",5092.28278874784,1930.64833312811,3161.63445561973,0.884207542351691,-1.57350897760219,-0.515126929571456
"554","2",402,"TIAM","W","0","tree","17sp",6,"2_0_402","2_0","2_0_402_TIAM",5092.28278874784,1930.64833312811,3161.63445561973,0.884207542351691,-1.57350897760219,-0.515126929571456
"555","2",402,"TIAM","W","1","tree","16sp",3,"2_1_402","2_1","2_1_402_TIAM",6306.37489625378,1631.59220309803,4674.78269315575,0.811453584753505,0.00525399891508393,0.811273353379159
"556","2",402,"TIAM","W","1","tree","17sp",1,"2_1_402","2_1","2_1_402_TIAM",6306.37489625378,1631.59220309803,4674.78269315575,0.811453584753505,0.00525399891508393,0.811273353379159
"557","2",405,"ABNE","W","0","tree","17sp",3,"2_0_405","2_0","2_0_405_ABNE",5243.16110251837,625.956708517691,4617.20439400068,0.397499801890493,-0.0447750291502042,-0.334011784540983
"558","2",405,"ABNE","W","1","tree","17sp",2,"2_1_405","2_1","2_1_405_ABNE",7016.94991288203,327.521987103131,6689.4279257789,0.117965467328633,1.45182065466419,1.47354448764404
"559","2",405,"ACBA","W","0","tree","16sp",2,"2_0_405","2_0","2_0_405_ACBA",5243.16110251837,1.88539297878378,5241.27570953959,-1.93005071289867,0.466991232419033,-0.334011784540983
"560","2",405,"ACBA","W","0","tree","17sp",4,"2_0_405","2_0","2_0_405_ACBA",5243.16110251837,1.88539297878378,5241.27570953959,-1.93005071289867,0.466991232419033,-0.334011784540983
"561","2",405,"ACBA","W","1","tree","17sp",1,"2_1_405","2_1","2_1_405_ACBA",7016.94991288203,1.45131253227087,7015.49860034976,-2.00056971488857,1.64394538474177,1.47354448764404
"562","2",405,"ACPS","W","1","tree","17sp",6,"2_1_405","2_1","2_1_405_ACPS",7016.94991288203,260.901961782581,6756.04795109945,0.0199391214602015,1.49182419630453,1.47354448764404
"563","2",405,"FRMA","W","1","tree","16sp",7,"2_1_405","2_1","2_1_405_FRMA",7016.94991288203,826.925332731996,6190.02458015004,0.517763484418975,1.13860885379525,1.47354448764404
"564","2",405,"FRMA","W","1","tree","17sp",1,"2_1_405","2_1","2_1_405_FRMA",7016.94991288203,826.925332731996,6190.02458015004,0.517763484418975,1.13860885379525,1.47354448764404
"565","2",405,"TIAM","W","0","tree","16sp",20,"2_0_405","2_0","2_0_405_TIAM",5243.16110251837,1494.00053478185,3749.16056773653,0.773372351543323,-0.885466837021937,-0.334011784540983
"566","2",405,"TIAM","W","0","tree","17sp",3,"2_0_405","2_0","2_0_405_TIAM",5243.16110251837,1494.00053478185,3749.16056773653,0.773372351543323,-0.885466837021937,-0.334011784540983
"567","2",405,"TIAM","W","1","tree","16sp",2,"2_1_405","2_1","2_1_405_TIAM",7016.94991288203,3029.23464907904,3987.71526380299,1.07896233863633,-0.636451382564183,1.47354448764404
"568","2",406,"ABNE","F","1","tree","17sp",1,"2_1_406","2_1","2_1_406_ABNE",5609.00660708954,283.910667703305,5325.09593938624,0.0563607047456387,0.531038166999631,0.084369314691992
"569","2",406,"ACBA","F","1","tree","17sp",1,"2_1_406","2_1","2_1_406_ACBA",5609.00660708954,1.34678717401578,5607.65981991553,-2.01941790991694,0.739751408688988,0.084369314691992
"570","2",406,"ACMO","F","0","tree","17sp",1,"2_0_406","2_0","2_0_406_ACMO",6445.36580270078,527.196929090511,5918.16887361026,0.323360153119204,0.957308618534426,0.946499396658922
"571","2",406,"ACMO","F","1","tree","17sp",1,"2_1_406","2_1","2_1_406_ACMO",5609.00660708954,81.114127358639,5527.8924797309,-0.481737995862576,0.681916900040831,0.084369314691992
"572","2",406,"ACPS","F","1","tree","17sp",8,"2_1_406","2_1","2_1_406_ACPS",5609.00660708954,231.534443682942,5377.4721634066,-0.0315027730627807,0.570548976292357,0.084369314691992
"573","2",406,"ACTE","F","0","tree","17sp",1,"2_0_406","2_0","2_0_406_ACTE",6445.36580270078,62.8471331941229,6382.51866950665,-0.590571107361842,1.26223048564034,0.946499396658922
"574","2",406,"FRMA","F","0","tree","16sp",2,"2_0_406","2_0","2_0_406_FRMA",6445.36580270078,184.677431705986,6260.68837099479,-0.128834430111125,1.18443081225636,0.946499396658922
"575","2",406,"FRMA","F","1","tree","16sp",3,"2_1_406","2_1","2_1_406_FRMA",5609.00660708954,910.841135520564,4698.16547156898,0.5595213786282,0.0253952791789527,0.084369314691992
"576","2",406,"QUMO","F","0","tree","17sp",2,"2_0_406","2_0","2_0_406_QUMO",6445.36580270078,242.040549743216,6203.32525295756,-0.0123891908313899,1.14727351010518,0.946499396658922
"577","2",406,"TIAM","F","0","tree","16sp",14,"2_0_406","2_0","2_0_406_TIAM",6445.36580270078,2161.2760373487,4284.08976535208,0.932991874567499,-0.347055221531817,0.946499396658922
"578","2",406,"TIAM","F","0","tree","17sp",7,"2_0_406","2_0","2_0_406_TIAM",6445.36580270078,2161.2760373487,4284.08976535208,0.932991874567499,-0.347055221531817,0.946499396658922
"579","2",406,"TIAM","F","1","tree","16sp",4,"2_1_406","2_1","2_1_406_TIAM",5609.00660708954,2328.30841585084,3280.69819123871,0.965176619444416,-1.42428037044861,0.084369314691992
"580","2",406,"TIAM","F","1","tree","17sp",7,"2_1_406","2_1","2_1_406_TIAM",5609.00660708954,2328.30841585084,3280.69819123871,0.965176619444416,-1.42428037044861,0.084369314691992
"581","2",407,"ABNE","I","0","tree","17sp",1,"2_0_407","2_0","2_0_407_ABNE",5655.213553589,533.742299173496,5121.4712544155,0.328687119011591,0.37364781485486,0.135259590255987
"582","2",407,"ABNE","I","1","tree","17sp",3,"2_1_407","2_1","2_1_407_ABNE",5188.29304353011,201.234544717878,4987.05849881223,-0.0918887196866046,0.266287355367036,-0.399265459525523
"583","2",407,"ACTE","I","0","tree","16sp",1,"2_0_407","2_0","2_0_407_ACTE",5655.213553589,70.0186113432492,5585.19494224575,-0.544527905632412,0.723547117244471,0.135259590255987
"584","2",407,"ACTE","I","0","tree","17sp",7,"2_0_407","2_0","2_0_407_ACTE",5655.213553589,70.0186113432492,5585.19494224575,-0.544527905632412,0.723547117244471,0.135259590255987
"585","2",407,"FRMA","I","0","tree","16sp",6,"2_0_407","2_0","2_0_407_FRMA",5655.213553589,194.042533651387,5461.17101993761,-0.107550926114403,0.632896543426261,0.135259590255987
"586","2",407,"FRMA","I","1","tree","16sp",8,"2_1_407","2_1","2_1_407_FRMA",5188.29304353011,836.233599880891,4352.05944364922,0.522599262096639,-0.283511840744047,-0.399265459525523
"587","2",407,"QUMO","I","0","tree","17sp",3,"2_0_407","2_0","2_0_407_QUMO",5655.213553589,360.436436152674,5294.77711743632,0.159264711128214,0.507988723206028,0.135259590255987
"588","2",407,"TIAM","I","0","tree","16sp",12,"2_0_407","2_0","2_0_407_TIAM",5655.213553589,1243.21833708486,4411.99521650414,0.693951150407092,-0.22829722223723,0.135259590255987
"589","2",407,"TIAM","I","0","tree","17sp",6,"2_0_407","2_0","2_0_407_TIAM",5655.213553589,1243.21833708486,4411.99521650414,0.693951150407092,-0.22829722223723,0.135259590255987
"590","2",407,"TIAM","I","1","tree","16sp",3,"2_1_407","2_1","2_1_407_TIAM",5188.29304353011,1663.64306907296,3524.64997445715,0.81986273602532,-1.13474205102585,-0.399265459525523
"591","2",407,"TIAM","I","1","tree","17sp",1,"2_1_407","2_1","2_1_407_TIAM",5188.29304353011,1663.64306907296,3524.64997445715,0.81986273602532,-1.13474205102585,-0.399265459525523
"592","2",408,"ABNE","F","1","tree","17sp",1,"2_1_408","2_1","2_1_408_ABNE",4851.00585193904,169.1369369251,4681.86891501394,-0.16664092314692,0.0113684945910128,-0.816217566768102
"593","2",408,"ACMO","F","0","tree","17sp",1,"2_0_408","2_0","2_0_408_ACMO",6764.60640946675,206.396196521202,6558.21021294555,-0.0809876829052731,1.37184929443182,1.2463652528437
"594","2",408,"ACPS","F","0","tree","17sp",3,"2_0_408","2_0","2_0_408_ACPS",6764.60640946675,221.972380688589,6542.63402877816,-0.0496650031431704,1.36225024412513,1.2463652528437
"595","2",408,"ACPS","F","1","tree","16sp",1,"2_1_408","2_1","2_1_408_ACPS",4851.00585193904,173.327047135527,4677.67880480351,-0.156117629184367,0.00775408900189323,-0.816217566768102
"596","2",408,"ACPS","F","1","tree","17sp",4,"2_1_408","2_1","2_1_408_ACPS",4851.00585193904,173.327047135527,4677.67880480351,-0.156117629184367,0.00775408900189323,-0.816217566768102
"597","2",408,"ACTE","F","0","tree","16sp",2,"2_0_408","2_0","2_0_408_ACTE",6764.60640946675,90.268446431618,6674.33796303514,-0.43602146157908,1.44270420441894,1.2463652528437
"598","2",408,"ACTE","F","0","tree","17sp",1,"2_0_408","2_0","2_0_408_ACTE",6764.60640946675,90.268446431618,6674.33796303514,-0.43602146157908,1.44270420441894,1.2463652528437
"599","2",408,"FRMA","F","0","tree","16sp",11,"2_0_408","2_0","2_0_408_FRMA",6764.60640946675,182.839328207669,6581.76708125908,-0.133137595690042,1.3863233314009,1.2463652528437
"600","2",408,"FRMA","F","1","tree","16sp",9,"2_1_408","2_1","2_1_408_FRMA",4851.00585193904,861.405507941635,3989.6003439974,0.535411937740953,-0.634543554042876,-0.816217566768102
"601","2",408,"TIAM","F","0","tree","16sp",7,"2_0_408","2_0","2_0_408_TIAM",6764.60640946675,855.11847039757,5909.48793906918,0.5322471757796,0.951382994166737,1.2463652528437
"602","2",408,"TIAM","F","0","tree","17sp",11,"2_0_408","2_0","2_0_408_TIAM",6764.60640946675,855.11847039757,5909.48793906918,0.5322471757796,0.951382994166737,1.2463652528437
"603","2",408,"TIAM","F","1","tree","16sp",3,"2_1_408","2_1","2_1_408_TIAM",4851.00585193904,1158.85802926242,3692.14782267662,0.663583100662095,-0.947325057123275,-0.816217566768102
"604","2",408,"TIAM","F","1","tree","17sp",2,"2_1_408","2_1","2_1_408_TIAM",4851.00585193904,1158.85802926242,3692.14782267662,0.663583100662095,-0.947325057123275,-0.816217566768102
"605","2",410,"ABNE","I","0","tree","17sp",1,"2_0_410","2_0","2_0_410_ABNE",7019.84268580879,514.424767138457,6505.41791867033,0.312772696202109,1.33922242808149,1.47610114598075
"606","2",410,"ABNE","I","1","tree","17sp",3,"2_1_410","2_1","2_1_410_ABNE",6310.57574181478,164.201992322768,6146.37374949201,-0.179372386312386,1.11004135524141,0.815403909759183
"607","2",410,"ACBA","I","0","tree","17sp",1,"2_0_410","2_0","2_0_410_ACBA",7019.84268580879,3.00785081543423,7016.83483499336,-1.78792314116109,1.64471419488685,1.47610114598075
"608","2",410,"ACPS","I","1","tree","16sp",1,"2_1_410","2_1","2_1_410_ACPS",6310.57574181478,166.886579300634,6143.68916251415,-0.172400090479775,1.10827779762457,0.815403909759183
"609","2",410,"ACTE","I","0","tree","16sp",1,"2_0_410","2_0","2_0_410_ACTE",7019.84268580879,86.9492871112168,6932.89339869757,-0.452044520692156,1.59613143707739,1.47610114598075
"610","2",410,"FRMA","I","0","tree","16sp",13,"2_0_410","2_0","2_0_410_FRMA",7019.84268580879,227.041276910453,6792.80140889834,-0.0399422189144312,1.51372515510005,1.47610114598075
"611","2",410,"FRMA","I","1","tree","16sp",12,"2_1_410","2_1","2_1_410_FRMA",6310.57574181478,2589.69660786069,3720.87913395409,1.01117877468487,-0.916033417824021,0.815403909759183
"612","2",410,"FRMA","I","1","tree","17sp",1,"2_1_410","2_1","2_1_410_FRMA",6310.57574181478,2589.69660786069,3720.87913395409,1.01117877468487,-0.916033417824021,0.815403909759183
"613","2",410,"TIAM","I","0","tree","16sp",8,"2_0_410","2_0","2_0_410_TIAM",7019.84268580879,1026.24725252681,5993.59543328198,0.61106719712613,1.00843208396947,1.47610114598075
"614","2",503,"ABNE","F","0","tree","17sp",6,"2_0_503","2_0","2_0_503_ABNE",5201.00011765828,1024.06234095294,4176.93777670534,0.610146239159928,-0.449305999008663,-0.384091951258806
"615","2",503,"ACMO","F","1","tree","16sp",1,"2_1_503","2_1","2_1_503_ACMO",6881.49291776735,63.5164612750314,6817.97645649232,-0.58606034688211,1.52865839775914,1.3526308545418
"616","2",503,"ACPS","F","0","tree","17sp",2,"2_0_503","2_0","2_0_503_ACPS",5201.00011765828,417.395346284918,4783.60477137336,0.222561763044516,0.0981475042936482,-0.384091951258806
"617","2",503,"ACPS","F","1","tree","17sp",7,"2_1_503","2_1","2_1_503_ACPS",6881.49291776735,303.701985831942,6577.7909319354,0.0854089410190318,1.38388390528476,1.3526308545418
"618","2",503,"ACTE","F","0","tree","17sp",1,"2_0_503","2_0","2_0_503_ACTE",5201.00011765828,73.2662514959891,5127.73386616229,-0.525187368041354,0.378581047881251,-0.384091951258806
"619","2",503,"ACTE","F","1","tree","16sp",2,"2_1_503","2_1","2_1_503_ACTE",6881.49291776735,59.0247219074,6822.46819585995,-0.617273570879091,1.53131699352843,1.3526308545418
"620","2",503,"FRMA","F","1","tree","16sp",4,"2_1_503","2_1","2_1_503_FRMA",6881.49291776735,443.640036473688,6437.85288129366,0.248876281636901,1.2970772200963,1.3526308545418
"621","2",503,"PIKO","F","0","tree","17sp",2,"2_0_503","2_0","2_0_503_PIKO",5201.00011765828,686.752777516034,4514.24734014224,0.437531518316841,-0.135808469484516,-0.384091951258806
"622","2",503,"TIAM","F","0","tree","16sp",17,"2_0_503","2_0","2_0_503_TIAM",5201.00011765828,1937.89257903222,3263.10753862606,0.885826631207176,-1.44598332561968,-0.384091951258806
"623","2",503,"TIAM","F","0","tree","17sp",7,"2_0_503","2_0","2_0_503_TIAM",5201.00011765828,1937.89257903222,3263.10753862606,0.885826631207176,-1.44598332561968,-0.384091951258806
"624","2",503,"TIAM","F","1","tree","16sp",8,"2_1_503","2_1","2_1_503_TIAM",6881.49291776735,1490.45716980864,5391.03574795871,0.772345971077521,0.580718144946519,1.3526308545418
"625","2",503,"TIAM","F","1","tree","17sp",4,"2_1_503","2_1","2_1_503_TIAM",6881.49291776735,1490.45716980864,5391.03574795871,0.772345971077521,0.580718144946519,1.3526308545418
"626","2",504,"ABNE","F","0","tree","17sp",1,"2_0_504","2_0","2_0_504_ABNE",4916.8112276048,834.75736820719,4082.05385939761,0.521835936738102,-0.542063910383437,-0.732638666569432
"627","2",504,"ACBA","F","0","tree","16sp",1,"2_0_504","2_0","2_0_504_ACBA",4916.8112276048,2.09395591015397,4914.71727169465,-1.89986453663692,0.207301649068834,-0.732638666569432
"628","2",504,"ACMO","F","0","tree","16sp",1,"2_0_504","2_0","2_0_504_ACMO",4916.8112276048,77.7166571825889,4839.09457042221,-0.500014778228081,0.144704754547708,-0.732638666569432
"629","2",504,"ACMO","F","0","tree","17sp",1,"2_0_504","2_0","2_0_504_ACMO",4916.8112276048,77.7166571825889,4839.09457042221,-0.500014778228081,0.144704754547708,-0.732638666569432
"630","2",504,"ACPS","F","0","tree","17sp",3,"2_0_504","2_0","2_0_504_ACPS",4916.8112276048,428.972928736181,4487.83829886862,0.234367934353309,-0.159493667173052,-0.732638666569432
"631","2",504,"ACPS","F","1","tree","17sp",5,"2_1_504","2_1","2_1_504_ACPS",5984.75297030223,370.933621154175,5613.81934914805,0.171647771602438,0.744183041096123,0.48657559531198
"632","2",504,"ACTE","F","0","tree","16sp",1,"2_0_504","2_0","2_0_504_ACTE",4916.8112276048,75.4881233756821,4841.32310422912,-0.512436810021376,0.146563377993664,-0.732638666569432
"633","2",504,"ACTE","F","1","tree","16sp",1,"2_1_504","2_1","2_1_504_ACTE",5984.75297030223,61.1375317616383,5923.61543854059,-0.602310685802634,0.961022019468711,0.48657559531198
"634","2",504,"FRMA","F","1","tree","16sp",3,"2_1_504","2_1","2_1_504_FRMA",5984.75297030223,810.259474273892,5174.49349602834,0.508967926577517,0.415225580739857,0.48657559531198
"635","2",504,"PIKO","F","0","tree","17sp",1,"2_0_504","2_0","2_0_504_PIKO",4916.8112276048,916.754520056366,4000.05670754844,0.562317340005919,-0.623977348435634,-0.732638666569432
"636","2",504,"TIAM","F","0","tree","16sp",9,"2_0_504","2_0","2_0_504_TIAM",4916.8112276048,1654.01155886221,3262.79966874259,0.817352865259203,-1.44636420949417,-0.732638666569432
"637","2",504,"TIAM","F","0","tree","17sp",7,"2_0_504","2_0","2_0_504_TIAM",4916.8112276048,1654.01155886221,3262.79966874259,0.817352865259203,-1.44636420949417,-0.732638666569432
"638","2",504,"TIAM","F","1","tree","16sp",6,"2_1_504","2_1","2_1_504_TIAM",5984.75297030223,1469.41212345903,4515.3408468432,0.766199300181666,-0.134830737595987,0.48657559531198
"639","2",504,"TIAM","F","1","tree","17sp",3,"2_1_504","2_1","2_1_504_TIAM",5984.75297030223,1469.41212345903,4515.3408468432,0.766199300181666,-0.134830737595987,0.48657559531198
"640","2",505,"ABNE","I","0","tree","17sp",3,"2_0_505","2_0","2_0_505_ABNE",4884.89197790678,664.45919384981,4220.43278405697,0.423278658769354,-0.407487711220973,-0.773038436157556
"641","2",505,"ACBA","I","0","tree","17sp",2,"2_0_505","2_0","2_0_505_ACBA",4884.89197790678,1.72208255347132,4883.16989535331,-1.95525172660824,0.181306124439606,-0.773038436157556
"642","2",505,"ACBA","I","1","tree","17sp",1,"2_1_505","2_1","2_1_505_ACBA",6244.71306660459,3.33868251893427,6241.37438408566,-1.75361657600129,1.17195821564771,0.750324610161654
"643","2",505,"ACMA","I","1","tree","17sp",1,"2_1_505","2_1","2_1_505_ACMA",6244.71306660459,2.2600507304721,6242.45301587412,-1.87724644142479,1.17265579197435,0.750324610161654
"644","2",505,"ACMO","I","0","tree","17sp",1,"2_0_505","2_0","2_0_505_ACMO",4884.89197790678,150.099252993421,4734.79272491336,-0.217968116782572,0.0567443662500648,-0.773038436157556
"645","2",505,"ACPS","I","0","tree","17sp",5,"2_0_505","2_0","2_0_505_ACPS",4884.89197790678,270.445614539113,4614.44636336766,0.0354201323790795,-0.0471870774774196,-0.773038436157556
"646","2",505,"ACPS","I","1","tree","16sp",2,"2_1_505","2_1","2_1_505_ACPS",6244.71306660459,320.567090703966,5924.14597590063,0.108710326737979,0.961383550804008,0.750324610161654
"647","2",505,"ACPS","I","1","tree","17sp",8,"2_1_505","2_1","2_1_505_ACPS",6244.71306660459,320.567090703966,5924.14597590063,0.108710326737979,0.961383550804008,0.750324610161654
"648","2",505,"ACTE","I","0","tree","16sp",2,"2_0_505","2_0","2_0_505_ACTE",4884.89197790678,70.4676664119672,4814.42431149481,-0.541801586732865,0.124072091982815,-0.773038436157556
"649","2",505,"ACTE","I","0","tree","17sp",1,"2_0_505","2_0","2_0_505_ACTE",4884.89197790678,70.4676664119672,4814.42431149481,-0.541801586732865,0.124072091982815,-0.773038436157556
"650","2",505,"ACTE","I","1","tree","16sp",1,"2_1_505","2_1","2_1_505_ACTE",6244.71306660459,30.8293554610386,6213.88371114355,-0.89165808462222,1.15413854726137,0.750324610161654
"651","2",505,"FRMA","I","1","tree","16sp",15,"2_1_505","2_1","2_1_505_FRMA",6244.71306660459,1416.64617865965,4828.06688794494,0.750392471443053,0.135494921829832,0.750324610161654
